stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
"669",,"Naletilićeva 88",,45.743769,15.932592,,,0,
"670",,"Naletilićeva 104",,45.738019,15.932115,,,0,
"671",,"Obrež - škola",,45.721089,15.925433,,,0,
"672",,"Novoselci",,45.715890,15.920359,,,0,
"673",,"Strmec-centar",,45.710115,15.918130,,,0,
"674",,"Buhini",,45.706074,15.913673,,,0,
"675",,"Celići",,45.701358,15.906929,,,0,
"676",,"Strmec-Regelji",,45.699391,15.901738,,,0,
"677",,"Milekanska-Orsagi",,45.718189,15.931566,,,0,
"678",,"Društveni dom",,45.715631,15.942370,,,0,
"679",,"Brezje",,45.707204,15.938453,,,0,
"680",,"Čret",,45.667614,15.946055,,,0,
"681",,"Dragonožec-škola",,45.663045,15.943011,,,0,
"682",,"Đurakov breg",,45.657272,15.940976,,,0,
"683",,"Pučki",,45.652525,15.942844,,,0,
"684",,"Goljački put",,45.649565,15.938866,,,0,
"685",,"Gornjodr.-Stari dom",,45.646980,15.936790,,,0,
"686",,"Vikend naselje",,45.641269,15.935214,,,0,
"687",,"Gornjodrag.-spomenik",,45.638165,15.933948,,,0,
"688",,"Žapci",,45.637181,15.924390,,,0,
"689",,"Staro okretište",,45.633013,15.922554,,,0,
"690",,"Lipnica",,45.630699,15.922040,,,0,
"691",,"Brezovička 80",,45.752767,15.926646,,,0,
"692",,"Brezovička-ekonomija",,45.745699,15.919120,,,0,
"693",,"AGROKOKA",,45.743059,15.916864,,,0,
"694",,"Brez.- pod kestenima",,45.732976,15.911891,,,0,
"695",,"Golobreška",,45.727893,15.910797,,,0,
"696",,"Brezovička-ambulanta",,45.723946,15.907614,,,0,
"697",,"Desprimska",,45.721569,15.903235,,,0,
"698",,"Pekarska",,45.714733,15.899258,,,0,
"699",,"Hudobička 1",,45.710910,15.896928,,,0,
"700",,"Grančarska 22",,45.704016,15.893782,,,0,
"701",,"Šolići",,45.697588,15.891456,,,0,
"702",,"Hladnjača",,45.691165,15.885061,,,0,
"703",,"Kraljevečka cesta",,45.684469,15.880144,,,0,
"706",,"Kup.Kraljevec-škola",,45.672030,15.873014,,,0,
"707",,"Kralj.Brijegi-Lojeni",,45.664147,15.870986,,,0,
"708",,"Kral.Brijegi-Starjak",,45.660160,15.871377,,,0,
"709",,"K.Brijegi-Vodosprema",,45.656553,15.871115,,,0,
"710",,"Štrpet",,45.664051,15.859772,,,0,
"711",,"Štrpet-okretište",,45.666811,15.857064,,,0,
"712",,"Put za Tumbre",,45.684376,15.873285,,,0,
"713",,"Pandaki",,45.682156,15.861004,,,0,
"714",,"Harabajsi",,45.684669,15.857287,,,0,
"715",,"Potočko",,45.687613,15.852336,,,0,
"716",,"Matički",,45.692388,15.839738,,,0,
"717",,"Put za Ašpergere",,45.696465,15.837325,,,0,
"718",,"Ašpergeri",,45.690829,15.830237,,,0,
"719",,"Gajani",,45.670688,15.822971,,,0,
"720",,"Cupari",,45.663390,15.822128,,,0,
"721",,"Maretići 210",,45.660699,15.816405,,,0,
"722",,"Maretići 198",,45.659493,15.812584,,,0,
"723",,"Kupinec-raskrižje",,45.650106,15.811448,,,0,
"724",,"Kupinec-društveni d.",,45.655671,15.792222,,,0,
"725",,"Ferki",,45.665378,15.937611,,,0,
"726",,"Gata",,45.667201,15.930338,,,0,
"727",,"Donji Trpuci",,45.664728,15.921566,,,0,
"728",,"Ježdovečka",,45.760536,15.873838,,,0,
"729",,"Gradek",,45.758527,15.862199,,,0,
"730",,"Domovićeva",,45.757053,15.852387,,,0,
"731",,"Gornjostupnička",,45.755101,15.837587,,,0,
"732",,"Put za Kerestinec",,45.751069,15.808642,,,0,
"733",,"Horvati I",,45.735004,15.798718,,,0,
"734",,"Kralji",,45.729639,15.802107,,,0,
"735",,"Nabrežje",,45.726877,15.806648,,,0,
"736",,"Pipići",,45.723272,15.811063,,,0,
"737",,"Bencekovići",,45.719828,15.814324,,,0,
"738",,"Horvati-Hercegi",,45.711193,15.810402,,,0,
"739",,"Put za Galgovo",,45.733241,15.789012,,,0,
"740",,"Horvati",,45.724124,15.783292,,,0,
"741",,"Palčići",,45.709713,15.774727,,,0,
"742",,"Petkov breg",,45.696782,15.752787,,,0,
"743",,"Put za Bratinu",,45.692209,15.742796,,,0,
"745",,"Klinča Sela-okret.",,45.692138,15.733412,,,0,
"746",,"Ježdovečka 16",,45.770872,15.858201,,,0,
"747",,"Ježdovec-vojarna",,45.772367,15.853670,,,0,
"748",,"Studeni II.",,45.774784,15.849305,,,0,
"749",,"Vukasi",,45.776877,15.845504,,,0,
"750",,"Ježdovečka 69 A",,45.778252,15.838865,,,0,
"751",,"Ježdovec-nadvožnjak",,45.782313,15.832722,,,0,
"752",,"Milače",,45.682804,15.845781,,,0,
"753",,"Put za Franje",,45.678834,15.839824,,,0,
"754",,"Stadion",,45.864090,15.802281,,,0,
"755",,"Novi Dvori",,45.870427,15.803512,,,0,
"756",,"Inker",,45.878358,15.801163,,,0,
"757",,"Veliki Vrh",,45.891953,15.794739,,,0,
"758",,"Cvjetna ulica",,45.899007,15.798554,,,0,
"759",,"Pri mlinu",,45.904144,15.801858,,,0,
"760",,"Pojatno-centar",,45.907839,15.807005,,,0,
"761",,"Pri Špoljaru",,45.912741,15.808261,,,0,
"762",,"Nadlug",,45.918338,15.807741,,,0,
"763",,"Kružna ulica",,45.924127,15.810108,,,0,
"764",,"Kupljenovo-centar",,45.932208,15.814891,,,0,
"765",,"Antuna Kuša",,45.941598,15.812070,,,0,
"766",,"Pođunđek",,45.953179,15.812971,,,0,
"767",,"Luka - centar",,45.959617,15.819786,,,0,
"768",,"Mihanović.-Vadinska",,45.968290,15.829935,,,0,
"769",,"Žejinci - okretište",,45.968225,15.830007,,,0,
"770",,"Krapinska 25",,45.909611,15.848252,,,0,
"771",,"D. Bistra-centar",,45.904072,15.854466,,,0,
"772",,"Polj.-kod škole",,45.901974,15.867902,,,0,
"773",,"Kulturni centar",,45.906373,15.876001,,,0,
"775",,"Kod Cohe",,45.915156,15.890549,,,0,
"776",,"Sljemenska",,45.918831,15.895671,,,0,
"777",,"G.Bistra-okretište",,45.920630,15.900183,,,0,
"778",,"Petračićeva",,45.808447,15.957288,,,0,
"779",,"Vodovodna",,45.808893,15.949202,,,0,
"780",,"Stubička 16",,45.837959,15.826646,,,0,
"781",,"Pintarićeva",,45.845237,15.833547,,,0,
"782",,"Ivanec-centar",,45.849404,15.834053,,,0,
"783",,"Ivanečka",,45.854814,15.835277,,,0,
"785",,"Pri školi",,45.872480,15.845550,,,0,
"786",,"Pri Saiću",,45.878983,15.853310,,,0,
"787",,"Pri Kolaru",,45.883675,15.857028,,,0,
"788",,"Bukovje-Mihanovićeva",,45.890212,15.857047,,,0,
"789",,"Kod benzinske",,45.898491,15.856396,,,0,
"790",,"Kod Škalića",,45.910926,15.885918,,,0,
"791",,"Bana Josipa Jelačića",,45.885900,15.859530,,,0,
"792",,"Novaki - Selska",,45.886124,15.864058,,,0,
"793",,"Kovačevićeva",,45.889010,15.867877,,,0,
"794",,"Šoštarići",,45.894603,15.875080,,,0,
"795",,"Poljanica-Zeleni br.",,45.898035,15.882270,,,0,
"796",,"Brezaki",,45.901684,15.885842,,,0,
"797",,"Kod Ileniča",,45.905886,15.886097,,,0,
"798",,"Stadion",,45.864332,15.801140,,,0,
"799",,"Savska",,45.861001,15.795978,,,0,
"800",,"Konzum",,45.861575,15.787486,,,0,
"801",,"Dvorac Lužnica",,45.861430,15.778135,,,0,
"802",,"Šibice - dom",,45.863149,15.774076,,,0,
"806",,"Mažuranićeva",,45.869391,15.800561,,,0,
"808",,"Stubička I.odvojak",,45.866503,15.843555,,,0,
"812",,"Kušanec - most",,45.701911,16.062639,,,0,
"813",,"Kušanec",,45.690519,16.060230,,,0,
"814",,"Kušanec-Okujski put",,45.680265,16.056369,,,0,
"815",,"Okuje - lugarnica",,45.669600,16.058666,,,0,
"816",,"M.Buna, p za Šiljak.",,45.643391,16.055104,,,0,
"817",,"Pešinski Breg",,45.636229,16.053777,,,0,
"818",,"Put za Ključić Brdo",,45.630616,16.050460,,,0,
"819",,"Velika Buna",,45.623145,16.051897,,,0,
"820",,"Krušak, kapelica",,45.609736,16.054865,,,0,
"821",,"Podvornica",,45.601593,16.062543,,,0,
"836",,"Brkići",,45.636818,16.059589,,,0,
"837",,"Kojci",,45.632189,16.063553,,,0,
"838",,"Filipovići",,45.627566,16.064858,,,0,
"839",,"V.Buna,društveni dom",,45.626505,16.070034,,,0,
"840",,"Grđani",,45.618910,16.071699,,,0,
"841",,"Pod., put za V. Bunu",,45.612859,16.073140,,,0,
"842",,"Podvornički vijenac",,45.604503,16.063146,,,0,
"859",,"Šiljakovina I",,45.638595,16.032340,,,0,
"860",,"Šiljakovina II",,45.633901,16.025251,,,0,
"861",,"Šilj.III-vet.stanica",,45.632422,16.022747,,,0,
"862",,"Put za Fikete",,45.625001,16.019746,,,0,
"863",,"Kozjača I",,45.615990,16.014847,,,0,
"864",,"Kozjača II",,45.615390,16.009070,,,0,
"865",,"Kozjača III",,45.611513,16.003149,,,0,
"866",,"Kozjača, okretište",,45.607093,16.005478,,,0,
"867",,"Okuje 20",,45.675927,16.065382,,,0,
"868",,"Okuje - centar",,45.675026,16.069178,,,0,
"869",,"Okuje 143",,45.671417,16.072988,,,0,
"870",,"Mraclin-raspelo",,45.665391,16.086825,,,0,
"871",,"Radićeva 165a",,45.666063,16.090812,,,0,
"872",,"Mraclin-crkva",,45.666777,16.096927,,,0,
"873",,"Mraclin-želj.stanica",,45.668784,16.101728,,,0,
"874",,"Sisačka - Mraclinska",,45.666312,16.117852,,,0,
"875",,"Vukovina",,45.685726,16.116953,,,0,
"876",,"Vukovina - škola",,45.685034,16.119687,,,0,
"877",,"Podotočje",,45.682010,16.131075,,,0,
"878",,"Kuče 42",,45.678632,16.137922,,,0,
"879",,"Kuče-put za Č.Poljan",,45.676065,16.142342,,,0,
"880",,"Kuče - vet. Stanica",,45.672213,16.143094,,,0,
"881",,"Rakitovec I",,45.665324,16.141949,,,0,
"882",,"Rakitovec II",,45.657835,16.141015,,,0,
"883",,"Rakitovec III",,45.652397,16.142138,,,0,
"884",,"Turopolje I",,45.647639,16.139006,,,0,
"885",,"Turopolje-okretište",,45.647169,16.132965,,,0,
"886",,"Novo Čiče  Jezero",,45.705407,16.112114,,,0,
"887",,"Novo Čiče 69",,45.704149,16.119827,,,0,
"888",,"Novo Čiče,  Croatia",,45.703436,16.127164,,,0,
"889",,"Jagodno,  Oaza",,45.705027,16.134279,,,0,
"890",,"Jagodno, kapelica",,45.705925,16.141151,,,0,
"891",,"Jag. Put za Čelake",,45.706596,16.149440,,,0,
"892",,"Ribnica 82",,45.708208,16.154106,,,0,
"893",,"Ribnica bb",,45.710004,16.160712,,,0,
"894",,"Poljana Želin",,45.707098,16.165125,,,0,
"895",,"P. Donja, za Č.Polj.",,45.708155,16.175880,,,0,
"918",,"Sarajevska - Hrelić",,45.765321,16.006752,,,0,
"919",,"Sarajev.-Jakuševečka",,45.761089,16.008880,,,0,
"920",,"Jakuševec, škola",,45.760835,16.011062,,,0,
"921",,"Jakuševec, centar",,45.760480,16.015786,,,0,
"922",,"Jakuševec, groblje",,45.757985,16.020848,,,0,
"923",,"Mičevec, nadvožnjak",,45.753830,16.045945,,,0,
"924",,"Mičevec, centar",,45.753242,16.053416,,,0,
"926",,"Nova Kosnica 66",,45.759742,16.072398,,,0,
"927",,"Kosnica-izbjeg. nas.",,45.764070,16.077599,,,0,
"928",,"Kosnica, nadvožnjak",,45.762980,16.081958,,,0,
"929",,"Kosnica",,45.756544,16.086479,,,0,
"930",,"Kosnica, Petina",,45.753678,16.091475,,,0,
"931",,"Selnica",,45.751159,16.096874,,,0,
"932",,"Selnica-put za Bapče",,45.749496,16.101210,,,0,
"933",,"Črnkovec",,45.751777,16.109856,,,0,
"934",,"Črnko. put za Strmec",,45.750083,16.111950,,,0,
"935",,"Črnkovec, centar",,45.750618,16.119989,,,0,
"936",,"Lekneno I",,45.752942,16.128089,,,0,
"937",,"Lekneno II",,45.747997,16.138394,,,0,
"938",,"Strmec Bukevski",,45.750325,16.156614,,,0,
"939",,"S. Bukevski, okret.",,45.745137,16.162956,,,0,
"940",,"Ščitarjevo I",,45.763052,16.113984,,,0,
"941",,"Ščitarjevo II",,45.768589,16.116641,,,0,
"943",,"Sasi, okretište",,45.780349,16.105274,,,0,
"944",,"Šetal. F.Lucića 16",,45.717251,16.076360,,,0,
"945",,"Rakarje",,45.725570,16.086214,,,0,
"946",,"Kobilić",,45.731795,16.101221,,,0,
"947",,"Put za Bapče",,45.740499,16.106711,,,0,
"948",,"Kralja Zvonimira 9",,45.717634,16.074226,,,0,
"949",,"Srebrnjak",,45.832126,15.989494,,,0,
"950",,"Srebrnjak 131",,45.829015,15.991468,,,0,
"951",,"Bolnica Srebrnjak",,45.824871,15.992962,,,0,
"952",,"Bolnica Vuk Vrhovac",,45.819982,15.995445,,,0,
"953",,"Labudovac",,45.822904,15.997915,,,0,
"954",,"Jordanovac",,45.826455,15.997494,,,0,
"955",,"Rebar",,45.830075,15.995797,,,0,
"956",,"Kozjak",,45.831394,15.998319,,,0,
"957",,"Petrova 47",,45.818090,15.999470,,,0,
"958",,"Bukovačka 8",,45.824360,16.011490,,,0,
"959",,"Bukovačka 68",,45.828862,16.009720,,,0,
"960",,"Bukovačka-Jurja Ves",,45.833114,16.005982,,,0,
"961",,"Bukovačka 160",,45.835765,16.004619,,,0,
"962",,"Kostanjevec",,45.839756,16.002234,,,0,
"963",,"Bukovačka 276",,45.843504,15.999971,,,0,
"964",,"Gornji Bukovac",,45.847545,15.997485,,,0,
"965",,"Vinec",,45.850345,15.993335,,,0,
"966",,"Remete",,45.849108,15.990280,,,0,
"967",,"Kameniti stol",,45.852326,15.986944,,,0,
"968",,"Kameniti stol 14",,45.849089,15.985353,,,0,
"969",,"Rudolfa Kolaka",,45.830960,16.034683,,,0,
"970",,"KB Dubrava",,45.833955,16.033184,,,0,
"971",,"Avenija G.Šuška-MUP",,45.838554,16.032401,,,0,
"972",,"Svetošimunska",,45.840109,16.030609,,,0,
"973",,"Dotršćina",,45.844070,16.028773,,,0,
"974",,"Miroševečina",,45.853180,16.026377,,,0,
"975",,"Štefanovec 37",,45.861132,16.022881,,,0,
"976",,"Štefanovec 70",,45.866277,16.018587,,,0,
"977",,"Štefanovec 114",,45.869940,16.016886,,,0,
"978",,"Trg Svetog Šimuna",,45.875270,16.014576,,,0,
"979",,"Sinbuk",,45.881209,16.025111,,,0,
"980",,"M.Trnava-V.Ročića",,45.882464,16.029819,,,0,
"981",,"Markušev. Trnava 56",,45.885623,16.029027,,,0,
"982",,"Markušev. Trnava  84",,45.888440,16.027104,,,0,
"983",,"Bidrovečka 36",,45.892946,16.028522,,,0,
"984",,"Bidrovec-brana",,45.895064,16.030248,,,0,
"985",,"Grižanska",,45.829354,16.052488,,,0,
"986",,"Malekova",,45.833026,16.050221,,,0,
"987",,"Hammova",,45.835392,16.049188,,,0,
"988",,"Kolakova-Grižanska",,45.837890,16.047801,,,0,
"989",,"Miroševec",,45.840781,16.043949,,,0,
"990",,"Vile Velebita",,45.834464,16.056967,,,0,
"991",,"Grana",,45.838433,16.056527,,,0,
"992",,"Stara Oporovečka",,45.841876,16.055082,,,0,
"993",,"Sunekova 12",,45.844382,16.054503,,,0,
"994",,"Granešina-škola",,45.846368,16.053546,,,0,
"995",,"Grad mladih",,45.851689,16.046477,,,0,
"996",,"Novaki",,45.855177,16.042705,,,0,
"997",,"Žigulići",,45.864624,16.038100,,,0,
"998",,"Čepini",,45.871166,16.035516,,,0,
"999",,"Miroševečka 190",,45.875926,16.034474,,,0,
"1000",,"Markuševečka Trnava",,45.880575,16.032939,,,0,
"1001",,"Markušev. Popovec 62",,45.888641,16.035014,,,0,
"1002",,"Budeki-kapelica",,45.891352,16.033428,,,0,
"1003",,"Vidovec-trgovina",,45.896280,16.032640,,,0,
"1004",,"Vidovec - škola",,45.898451,16.034355,,,0,
"1005",,"Oporovec",,45.851998,16.055596,,,0,
"1006",,"Sunekova 172",,45.855701,16.055444,,,0,
"1007",,"Čugovec",,45.858128,16.056072,,,0,
"1008",,"Gumerec",,45.862949,16.055409,,,0,
"1009",,"Ivanovićeva ulica",,45.867520,16.056032,,,0,
"1010",,"Mihovci",,45.875259,16.056303,,,0,
"1011",,"Goliš",,45.879889,16.057409,,,0,
"1012",,"Trstenik",,45.885266,16.056077,,,0,
"1013",,"Lepušići",,45.887337,16.057941,,,0,
"1014",,"Kameščica",,45.890656,16.060018,,,0,
"1015",,"Čučerje-crkva",,45.893464,16.059537,,,0,
"1016",,"Markovići",,45.898340,16.060328,,,0,
"1017",,"Sruki",,45.901548,16.063174,,,0,
"1018",,"Čučerje",,45.905031,16.060976,,,0,
"1019",,"Ljubijska",,45.832792,16.040460,,,0,
"1020",,"Zdenačka",,45.834973,16.043480,,,0,
"1021",,"Blaža Jurišića",,45.840162,16.052871,,,0,
"1023",,"Studentski grad",,45.838078,16.061646,,,0,
"1024",,"Klin",,45.829649,16.063165,,,0,
"1025",,"Klin-Koledinečka",,45.831747,16.063895,,,0,
"1026",,"Koledinečka",,45.832006,16.057498,,,0,
"1027",,"Bistrička-Zagrebačka",,45.827708,16.107773,,,0,
"1028",,"Trg Lovre Matačića",,45.832538,16.108188,,,0,
"1029",,"Trakoščanska-Selčina",,45.832620,16.111278,,,0,
"1030",,"Ruščenica",,45.847414,16.058319,,,0,
"1031",,"Varoška",,45.848867,16.064027,,,0,
"1032",,"Branovečka",,45.848963,16.072748,,,0,
"1033",,"Branovec",,45.857144,16.074299,,,0,
"1034",,"Prevende",,45.862804,16.074526,,,0,
"1035",,"Mudifaji",,45.870744,16.078275,,,0,
"1036",,"Furdini",,45.874217,16.078007,,,0,
"1037",,"Jalševec",,45.880457,16.074749,,,0,
"1038",,"Koledinečka-škola",,45.831929,16.061458,,,0,
"1039",,"Ulica Breza",,45.825102,16.063717,,,0,
"1040",,"Ulica Platana",,45.822871,16.064623,,,0,
"1041",,"Resnički gaj",,45.809305,16.065187,,,0,
"1043",,"Kvaternikov trg",,45.813356,15.999288,,,0,
"1044",,"Veterinarski f.",,45.806827,16.006678,,,0,
"1045",,"Zagrebački Transport",,45.808252,16.010331,,,0,
"1046",,"Trg Volovčica",,45.810077,16.016946,,,0,
"1047",,"Turopoljska",,45.810427,16.022122,,,0,
"1048",,"Kolareva",,45.808466,16.025628,,,0,
"1049",,"Getaldićeva",,45.807221,16.030628,,,0,
"1050",,"Borongajska Kampus",,45.806177,16.035698,,,0,
"1052",,"Vukomerec-okretište",,45.806526,16.046315,,,0,
"1053",,"Sobolski put",,45.806960,16.049834,,,0,
"1054",,"Vukomerečka 40",,45.810218,16.052540,,,0,
"1055",,"Resnički put",,45.813094,16.055062,,,0,
"1056",,"Trnava",,45.814060,16.060209,,,0,
"1058",,"Heinzelova - MUP",,45.798586,16.014951,,,0,
"1059",,"Žitnjak - okretište",,45.800909,16.061481,,,0,
"1060",,"DIOKI",,45.801979,16.067837,,,0,
"1061",,"Servisna - INA",,45.802089,16.075177,,,0,
"1062",,"Resnik I,kbr.47",,45.803059,16.081066,,,0,
"1063",,"Resnik I - crkva",,45.802172,16.088386,,,0,
"1064",,"Resnik 104",,45.800737,16.095329,,,0,
"1065",,"Ivanjorečka-pošta",,45.799873,16.113774,,,0,
"1066",,"Ivanja Reka-okret.",,45.797881,16.118916,,,0,
"1067",,"Sv. Ivana-D.Grubera",,45.801743,16.118916,,,0,
"1068",,"Pokupska",,45.792450,16.027263,,,0,
"1070",,"Kanalski put",,45.790711,16.030972,,,0,
"1071",,"Radnička 218",,45.786324,16.038701,,,0,
"1072",,"Črnkovečka",,45.785001,16.042836,,,0,
"1073",,"Žitnjačka",,45.782339,16.047818,,,0,
"1074",,"Radnička - INA",,45.778782,16.054843,,,0,
"1075",,"Petruševec",,45.776330,16.059238,,,0,
"1076",,"Žitnjak-trgovina",,45.781725,16.061688,,,0,
"1077",,"Struge III.",,45.786540,16.065713,,,0,
"1078",,"Struge",,45.790915,16.071703,,,0,
"1079",,"Petruševec I odv. V",,45.774629,16.057188,,,0,
"1080",,"Trafostanica",,45.773122,16.053667,,,0,
"1081",,"Petruševečko naselje",,45.773016,16.048717,,,0,
"1082",,"Lastovska-škola",,45.793558,15.994665,,,0,
"1083",,"Sportski centar",,45.790103,16.000158,,,0,
"1084",,"Lastovska",,45.790144,16.003073,,,0,
"1085",,"Bundek",,45.783497,15.979740,,,0,
"1086",,"Sloboština",,45.764254,15.987907,,,0,
"1087",,"Bolšićeva",,45.764167,15.990744,,,0,
"1088",,"Hribarov prilaz",,45.765300,15.993417,,,0,
"1089",,"Abramovićeva",,45.762832,15.993577,,,0,
"1090",,"Hrelićka",,45.761996,15.998356,,,0,
"1091",,"Božidara Magovca",,45.772225,15.993924,,,0,
"1092",,"Dječji vrtić",,45.769243,15.995497,,,0,
"1093",,"Božidara Magovca 111",,45.769374,16.001107,,,0,
"1094",,"Ukrajinska",,45.773007,16.001113,,,0,
"1095",,"Fancevljev prilaz",,45.773070,15.997547,,,0,
"1098",,"Dankovečka",,45.830155,16.056702,,,0,
"1099",,"Trnovčica 117",,45.836017,16.068771,,,0,
"1100",,"Josipa Stadlera",,45.836695,16.072972,,,0,
"1101",,"Dubečka 89",,45.834525,16.078512,,,0,
"1102",,"Rosandićeva",,45.833367,16.083061,,,0,
"1103",,"Ivankovićeva",,45.829564,16.081648,,,0,
"1104",,"Brestovečka-d. dom",,45.833027,16.093434,,,0,
"1105",,"Novoselec",,45.852275,16.082228,,,0,
"1106",,"Resnik silos",,45.805784,16.072548,,,0,
"1107",,"Remete 76",,45.843358,15.995501,,,0,
"1108",,"Remete 8",,45.838936,15.997695,,,0,
"1109",,"Rim",,45.834997,16.002208,,,0,
"1110",,"Barutanski jarak 96",,45.832015,16.004666,,,0,
"1111",,"Barutanski jarak 48",,45.828304,16.006319,,,0,
"1112",,"Remete 128",,45.846445,15.993123,,,0,
"1113",,"Prilesje",,45.823093,16.013452,,,0,
"1114",,"Prilesje - ŠUMA",,45.827387,16.013494,,,0,
"1115",,"Oboj-Jurja Ves",,45.829707,16.012205,,,0,
"1116",,"Oboj 28",,45.833779,16.011656,,,0,
"1117",,"Oboj - Kosa",,45.837845,16.009484,,,0,
"1118",,"Bukovac - VODOVOD",,45.840885,16.007568,,,0,
"1119",,"Bukovac 115",,45.842966,16.007559,,,0,
"1120",,"Gornji Bukovac",,45.844294,16.009299,,,0,
"1121",,"Gornji Bukovac-Kosa",,45.840564,16.015367,,,0,
"1122",,"Melinišće",,45.839566,16.019414,,,0,
"1123",,"Bolnica Rebro",,45.823093,16.007593,,,0,
"1124",,"Boln. Jordanovac",,45.825356,16.002577,,,0,
"1125",,"Škabrnjska",,45.833984,16.038012,,,0,
"1126",,"Valturska",,45.838302,16.037901,,,0,
"1127",,"Sjeverna",,45.843522,16.038818,,,0,
"1128",,"Pesteri",,45.848033,16.037775,,,0,
"1129",,"Zelenčica",,45.850256,16.035402,,,0,
"1130",,"Lešće",,45.854449,16.034731,,,0,
"1131",,"Blizno",,45.856898,16.033723,,,0,
"1132",,"Dotršćinska",,45.860871,16.032980,,,0,
"1133",,"Maksimirska naselja",,45.814461,16.027253,,,0,
"1134",,"Ravnice",,45.815613,16.033502,,,0,
"1135",,"I.Štefanov.zavoj",,45.817642,16.043049,,,0,
"1136",,"Štefanovečka",,45.818335,16.049192,,,0,
"1137",,"Osječka",,45.819413,16.055744,,,0,
"1138",,"Aleja Javora",,45.823208,16.068727,,,0,
"1139",,"Branimirova-A.Javora",,45.821965,16.070722,,,0,
"1140",,"Branim-Čulinečka",,45.821160,16.062770,,,0,
"1141",,"Svetošimunska-trgov.",,45.838670,16.027020,,,0,
"1142",,"Čret-Melinišće",,45.840797,16.021244,,,0,
"1143",,"Čret 27",,45.842489,16.020557,,,0,
"1144",,"Jazbina 48",,45.845238,16.016962,,,0,
"1145",,"VIII. Jazbinski odv.",,45.848235,16.011709,,,0,
"1147",,"Jazbina 71",,45.846614,16.013960,,,0,
"1148",,"Gračanska 10",,45.845941,15.976933,,,0,
"1149",,"Gračanska 48",,45.850616,15.975522,,,0,
"1150",,"Gračanska 60",,45.854420,15.974635,,,0,
"1151",,"Zvečaj",,45.857405,15.976092,,,0,
"1152",,"Bliznec",,45.862613,15.987854,,,0,
"1153",,"Jelenčica",,45.864564,15.992569,,,0,
"1154",,"Bačun",,45.866878,15.997094,,,0,
"1155",,"Kamenarski breg",,45.868949,16.000407,,,0,
"1156",,"Markuševečka 106",,45.871231,16.005437,,,0,
"1157",,"Markuševečka 140",,45.873678,16.011485,,,0,
"1158",,"Sportski centar",,45.783245,15.971444,,,0,
"1159",,"Cimermanova",,45.783124,15.967012,,,0,
"1160",,"Remetinec",,45.768334,15.945837,,,0,
"1161",,"Lanište",,45.774242,15.947725,,,0,
"1163",,"Đurđekovec",,45.877836,16.115116,,,0,
"1164",,"Reber, Habeki",,45.885479,16.115398,,,0,
"1165",,"Brod-Kuntićeva",,45.890704,16.114347,,,0,
"1166",,"Poljaki",,45.890626,16.111995,,,0,
"1167",,"Prekvršje-škola",,45.899091,16.111451,,,0,
"1168",,"Gor Prekvršje P.i T.",,45.903963,16.110023,,,0,
"1169",,"Kašinska Sopnica",,45.908667,16.107273,,,0,
"1170",,"Kučilovina 16",,45.910016,16.100188,,,0,
"1171",,"Kučilovina 38",,45.910831,16.093511,,,0,
"1172",,"Planina Donja 19",,45.923084,16.087249,,,0,
"1173",,"Planinarska 16",,45.927319,16.087256,,,0,
"1174",,"Vatrogasni dom",,45.926911,16.091346,,,0,
"1175",,"Planinska 20",,45.928312,16.095608,,,0,
"1176",,"Planina Donja",,45.927078,16.100436,,,0,
"1177",,"Kralji",,45.892698,16.123718,,,0,
"1178",,"Cvjetna cesta",,45.897391,16.125055,,,0,
"1179",,"Škola Kašina",,45.905918,16.125324,,,0,
"1180",,"Kašina - centar",,45.909928,16.124439,,,0,
"1181",,"Kašina 110",,45.914983,16.123572,,,0,
"1182",,"Kašina 128",,45.918460,16.121726,,,0,
"1183",,"Kašina 179",,45.922086,16.119950,,,0,
"1184",,"Kašina-okretište",,45.926779,16.116883,,,0,
"1185",,"Kamenolom",,45.935332,16.102136,,,0,
"1186",,"Planina Gornja",,45.939549,16.079226,,,0,
"1187",,"Otok, Nežićeva",,45.764775,15.981005,,,0,
"1188",,"Oreškovićeva",,45.759968,15.989958,,,0,
"1189",,"Buzin",,45.747967,15.993580,,,0,
"1190",,"Odra",,45.743511,15.999723,,,0,
"1191",,"Odra-nadvožnjak",,45.739077,16.005889,,,0,
"1192",,"Hrašće Turopolj.",,45.735503,16.010725,,,0,
"1193",,"Veliko Polje",,45.733178,16.017414,,,0,
"1194",,"Velika Mlaka",,45.729064,16.028491,,,0,
"1195",,"Ulica Rudolfa Fizira",,45.722329,16.050205,,,0,
"1196",,"Zagrebačka",,45.720025,16.054240,,,0,
"1197",,"Goričanka",,45.716974,16.057320,,,0,
"1198",,"Kolodvorska",,45.714748,16.061530,,,0,
"1199",,"Galženica",,45.712748,16.067483,,,0,
"1200",,"Velika Gorica",,45.711417,16.077526,,,0,
"1201",,"Zagrebačka 42",,45.715912,16.070648,,,0,
"1202",,"HBZ-Centar-škola",,45.717595,16.065463,,,0,
"1203",,"VG - groblje",,45.719064,16.060796,,,0,
"1204",,"Podbrežnica",,45.721144,16.054048,,,0,
"1205",,"Vladimira Nazora",,45.823688,16.124325,,,0,
"1206",,"Sesvetska Sela",,45.823535,16.131758,,,0,
"1207",,"Kraljevečki Novaki",,45.825461,16.145118,,,0,
